text,label
"موضوع: فرصت طلایی!

سلام بر شما
درآمد میلیونی در خانه! بدون نیاز به سرمایه! فروش آنلاین بدون سرمایه. به سایت ما مراجعه کنید: [لینک]

همین حالا اقدام کنید!

با تشکر",spam
"موضوع: فوری! شما برنده شدید!

سلام
هشدار مهم! زود باش، وقت تموم می‌شه!

عجله کنید، این پیشنهاد محدود است!

با سپاس",spam
"موضوع: فرصت طلایی!

سلام و وقت بخیر
فقط برای شما! قرص‌های افزایش قد با ۵۰٪ + ارسال رایگان!

همین حالا اقدام کنید!

با تشکر",spam
"موضوع: فقط امروز! دوره آموزش زبان با مدرک

سلامم وقتتون بخیر
فروش فوق‌العاده! دوره آموزش زبان با مدرک با ۶۰٪ شگفت‌انگیز تخفیف فقط تا فردا! تا پایان امشب فرصت دارید! همین حالا بخرید: [لینک]

این شانس یه بار تو عمره!

با تشکر",spam
"موضوع: مشکل فوری با فلش مموری 64 گیگ

با درود
سلام تیم پشتیبانی، من با فلش مموری 64 گیگ به مشکل برخوردم. نمایشگرش خطوط رنگی نشون می‌ده. راه حل چیه؟

ممنون از توجه شما.

با تشکر",customer_support
"موضوع: سوال در مورد گوشی موبایل مدل X

درود بی‌کران
قیمت گوشی موبایل مدل X چقدر است؟ چطور می‌تونم سفارش بدم؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با سپاس",sales_inquiry
"موضوع: سوال در مورد ساعت هوشمند ورزشی

با احترام
با سلام، لطفا قیمت ساعت هوشمند ورزشی را اعلام بفرمایید؟ لطفا مشخصات فنی دقیق‌تر را ارسال کنید

ممنون از همکاری شما.

ممنون از توجهتون",sales_inquiry
"موضوع: تخفیف ویژه!

سلام بر شما
فرصت استثنایی! دوره آموزش زبان با مدرک با قیمت باورنکردنی!

دیگه منتظر چی هستید؟

با تقدیم احترام",spam
"موضوع: درخواست پشتیبانی برای مشکل فنی دارد

با احترام
فلش مموری 64 گیگ جدید من مشکل فنی دارد دارد. آیا امکان تعویض کالا وجود دارد؟

واقعا از این وضعیت کلافه شدم.

سپاسگزارم",customer_support
"موضوع: ایراد در پنکه دیجیتال

با درود
با سلام، پنکه دیجیتال من بعد از چند روز استفاده یک ایراد نرم‌افزاری پیدا کرده پیدا کرده. می‌تونید یه راه حل سریع بگید؟.

به هر حال، امیدوارم این مشکل به زودی حل شود.

با احترام",customer_support
"موضوع: درخواست کاتالوگ هدفون بی‌سیم

با عرض سلام
سلام، می‌خواستم اطلاعات بیشتری در مورد هدفون بی‌سیم و شرایط فروش آن کسب کنم. چطور می‌تونم سفارش بدم؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با احترام",sales_inquiry
"موضوع: شرایط خرید تلویزیون هوشمند 55 اینچ

سلام بر شما
درود، لطفا شرایط خرید تلویزیون هوشمند 55 اینچ رو بگید. هزینه نصب و راه‌اندازی.

منتظر پاسخ شما هستم.

با سپاس",sales_inquiry
"موضوع: فقط امروز! {محصول_جذاب}

با درود
فوری! برای برنده شدن یک دستگاه خودروی لاماری کلیک کنید! telegram.me/joinchat/SecretChannelLink

این شانس یه بار تو عمره!

با سپاس",spam
"موضوع: دانلود رایگان!

با سلام
فقط برای شما! عطر اصل فرانسوی با ۹۰٪!

فرصت را از دست ندهید!

با آرزوی موفقیت",spam
"موضوع: همکاری در {نام_پروژه}

سلاام وقتتون بخیر
شرکت گروه نرم‌افزاری سینا علاقه‌مند به همکاری در زمینه فروش و بازاریابی آنلاین است.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با تقدیم احترام",partnership
"موضوع: درخواست بررسی خراب شده

سلام وقتتون بخیر
با عرض سلام، خراب شده در عملکرد پرینتر لیزری مشاهده کردم. خواهشمندم نتیجه را به من اطلاع دهید. خواهشمندم پیگیری لازم را انجام دهید.

ممنون می‌شم اگه زود جواب بدید.

با تقدیم احترام",customer_support
"موضوع: پیشنهاد برای {پروژه}

درود بی‌کران
درود، بدینوسیله جهت همکاری تجاری در زمینه دیجیتال مارکتینگ اعلام آمادگی می‌کنیم. آماده پاسخگویی به سوالات شما هستیم. آیا امکان برگزاری جلسه وجود دارد؟

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

با تقدیم احترام",partnership
"موضوع: فوری! شما برنده شدید!

سلام و وقت بخیر
برای دانلود ابزار طراحی گرافیک کاملا رایگان روی لینک زیر کلیک کنید! free-download-app.net

زود باش، تموم می‌شه!

با تشکر",spam
"موضوع: جایزه بزرگ در انتظار شماست!

درود بی‌کران
برای دانلود آرشیو کامل فیلم و سریال روز دنیا کاملا رایگان روی لینک زیر کلیک کنید! t.me/EarnMoneyFastBot

دیگه منتظر چی هستید؟

با سپاس",spam
"موضوع: سوال درباره {موضوع}

سلام و وقت بخیر
سلام، آیا فلش مموری 64 گیگ در حال حاضر موجود است؟ چه رنگ‌بندی‌هایی موجود است؟ لطفا راهنمایی کنید.

لطفا بگید کی موجود می‌شه.

مرسی",sales_inquiry
"موضوع: فرصت طلایی!

سلام
فوری! برای برنده شدن بیت‌کوین رایگان کلیک کنید! telegram.me/joinchat/SecretChannelLink

همین حالا اقدام کنید!

با سپاس",spam
"موضوع: درخواست شراکت تجاری

با احترام
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه سامانه آموزش آنلاین را خدمتتان ارائه می‌دهیم. این همکاری می‌تونه خیلی سودمند باشه. لطفا جهت مذاکره اعلام آمادگی فرمایید.

ممنون می‌شم اگه نظرتون رو بگید.

ممنونم",partnership
"موضوع: سوال درباره {موضوع}

با عرض سلام
لطفاً قیمت و شرایط فروش هارد اکسترنال 2 ترابایت را ارسال کنید.

منتظر پاسخ شما هستم.

با تقدیم احترام",sales_inquiry
"موضوع: درخواست اطلاعات فروش

سلام و وقت بخیر
با سلام، می‌تونید اطلاعات دوربین عکاسی رو برام بفرستید؟ امکان ارسال به شهر {شهر} وجود دارد؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

سپاسگزارم",sales_inquiry
"موضوع: مشکل فوری با لامپ هوشمند

سلام
سلام، یه مشکلی با لامپ هوشمند دارم، صدای فن خیلی زیاده. می‌تونید راهنمایی کنید؟

واقعا از این وضعیت کلافه شدم.

مرسی",customer_support
"موضوع: درخواست شراکت تجاری

درود بی‌کران
با سلامم، ما از توسعه‌گران کسب و کار هوشمند هستیم و می‌خوایم در فروش و بازاریابی آنلاین باهاتون همکاری کنیم. این مشکل برای من بسیار آزاردهنده است.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

با آرزوی موفقیت",partnership
"موضوع: استعلام قیمت اسپیکر بلوتوثی قابل حمل

درود بی‌کران
درود، لطفا شرایط خرید اسپیکر بلوتوثی قابل حمل رو بگید. شرایط پرداخت.

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با تشکر",sales_inquiry
"موضوع: استعلام قیمت مایکروویو سولاردام

درود
درود، لطفا شرایط خرید مایکروویو سولاردام رو بگید. مدت زمان گارانتی.

لطفا زودتر اطلاع بدید.

با آرزوی موفقیت",sales_inquiry
"موضوع: فرصت طلایی!

با درود
هشدار مهم! با شماره 09123456789 تماس بگیرید

زود باش، تموم می‌شه!

تشکر",spam
"موضوع: همکاری در {نام_پروژه}

سلام و وقت بخیر
درود بر شما، برای همکاری در توسعه بازار مشترک آماده‌ایم. آماده پاسخگویی به سوالات شما هستیم.

ممنون می‌شم اگه نظرتون رو بگید.

سپاسگزارم",partnership
"موضوع: فرصت طلایی!

با سلاام
عطر اصل فرانسوی رایگان! دیگه از این بهتر نمی‌شه! app-download-center.org

فرصت را از دست ندهید!

مرسی",spam
"موضوع: معرفی شرکت نوین داده پردازش آسیا

درود بی‌کران
شرکت نوین داده پردازش آسیا به دنبال همکاری در زمینه فروش و بازاریابی آنلاین است. ما سابقه درخشانی در پروژه‌های مشابه داریم.

با تشکر از توجه شما.

با آرزوی موفقیت",partnership
"موضوع: فرصت طلایی!

با احترام
راز ثروتمند شدن فاش شد! با روش کار در منزل با درآمد دلاری می‌توانید هفتگی ۲۰ میلیون تومان تضمینی درآمد کسب کنید! فورا با این شماره ویژه تماس بگیرید!

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: شرایط خرید ماشین لباسشویی اتوماتیک

با احترام
سلام، می‌خواستم اطلاعات بیشتری در مورد ماشین لباسشویی اتوماتیک و شرایط فروش آن کسب کنم. آیا نمایندگی فروش در {شهر} دارید؟

لطفا بگید کی موجود می‌شه.

مرسی",sales_inquiry
"موضوع: دانلود رایگان!

با درود
آخرین شانس! قرص‌های افزایش قد با قیمت فقط ۵,۰۰۰ تومان!

زود باش، تموم می‌شه!

ممنون از توجهتون",spam
"موضوع: درخواست اطلاعات فروش

سلام
سلام، آیا شارژر فندکی در حال حاضر موجود است؟ تا کی موجوده؟ لطفا راهنمایی کنید.

منتظر پاسخ شما هستم.

ممنونم",sales_inquiry
"موضوع: درخواست بررسی {مشکل}

با سلام
با سلام و احترام، من از دیروز یک نقص فنی با تبلت اندرویدی خریداری شده دارم. صدای غیرعادی تولید می‌کند. لطفا راهنمایی بفرمایید.

امیدوارم بتونید سریع کمک کنید.

با تقدیم احترام",customer_support
"موضوع: مشکل فوری با یخچال ساید بای ساید

با سلام
سلام، یخچال ساید بای ساید شما خیلی کند شده دارد. می‌خوام تعویضش کنم. منتظر پاسخ شما هستم.

ممنون می‌شم اگه زود جواب بدید.

با آرزوی موفقیت",customer_support
"موضوع: درخواست بررسی اتصال بلوتوث قطع می‌شود

با سلام
سلام، گوشی موبایل مدل X شما اتصال بلوتوث قطع می‌شود دارد. آیا گارانتی شامل این مورد می‌شود؟. منتظر پاسخ شما هستم.

واقعا از این وضعیت کلافه شدم.

با سپاس",customer_support
"موضوع: درخواست اطلاعات فروش

سلام
با سلام، لطفا قیمت پنکه دیجیتال را اعلام بفرمایید؟ می‌تونم حضوری بیام ببینم؟

منتظر پاسخ شما هستم.

با آرزوی موفقیت",sales_inquiry
"موضوع: استعلام قیمت مودم ADSL

سلامم
لطفاً قیمت و شرایط فروش مودم ADSL را ارسال کنید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

ممنونم",sales_inquiry
"موضوع: درخواست اطلاعات فروش

با احترام
آیا ماشین لباسشویی اتوماتیک موجود است؟ می‌تونم حضوری بیام ببینم؟

در صورت امکان، لطفاًً اطلاعات را به ایمیل من ارسال کنید.

با آرزوی موفقیت",sales_inquiry
"موضوع: ایراد در دوربین عکاسی

درود
دوربین عکاسی جدید من مشکل فنی دارد دارد. آیا امکان تعویض کالا وجود دارد؟

امیدوارم بتونید سریع کمک کنید.

با تشکر",customer_support
"موضوع: فقط امروز! قرص‌های افزایش قد

سلام و وقت بخیر
فرصت استثنایی! قرص‌های افزایش قد با قیمت باورنکردنی!

همین حالا اقدام کنید!

با تقدیم احترام",spam
"موضوع: درخواست بررسی {مشکل}

با درود
سلام تیم پشتیبانی، من با بخاری برقی به مشکل برخوردم. صدای فن خیلی زیاده. راه حل چیه؟

امیدوارم بتونید سریع کمک کنید.

ممنون از توجهتون",customer_support
"موضوع: درخواست اطلاعات فروش

درود بی‌کران
با سلام و احترام، قصد خرید یخچال ساید بای ساید را دارم. آیا نمایندگی فروش در {شهر} دارید؟. لطفا کاتالوگ محصول را ارسال نمایید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با احترام",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با سلام
دانلود رایگان نرم‌افزار هک رشد همین حالا!

عجله کنید، این پیشنهاد محدود است!

با سپاس",spam
"موضوع: درخواست شراکت تجاری

سلام
سلام، یه پیشنهاد همکاری برای پروژه ملی تحلیل داده‌های سلامت داریم. رزومه و سوابق کاری شرکت به پیوست ایمیل تقدیم می‌گردد. می‌تونیم صحبت کنیم؟

با تشکر از توجه شما.

ممنون از توجهتون",partnership
"موضوع: مشکل با لامپ هوشمند

درود بی‌کران
لطفنً به این موضوع رسیدگی کنید: لامپ هوشمند من مشکل سخت‌افزاری دارد دارد.

ممنون از توجه شما.

ممنونم",customer_support
"موضوع: نیاز به کمک فوری

سلام بر شما
با سلام، جاروبرقی رباتیک من بعد از چند روز استفاده خراب شده پیدا کرده. چگونه می‌توانم این مشکل را برطرف کنم؟.

واقعا از این وضعیت کلافه شدم.

با تقدیم احترام",customer_support
"موضوع: درخواست پشتیبانی برای {مشکل}

سلام وقتتون بخیر
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از قیمت‌های غیرمنصفانه دارم. امیدوارم هرچه زودتر این مسئله حل شود. لطفا رسیدگی کنید.

لطفاً در اسرع وقت پاسخ دهید.

با تقدیم احترام",customer_support
"موضوع: موجودی کولر گازی اینورتر

سلام و وقت بخیر
با سلام، می‌تونید اطلاعات کولر گازی اینورتر رو برام بفرستید؟ می‌تونم حضوری بیام ببینم؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با تشکر",sales_inquiry
"موضوع: درخواست پشتیبانی برای صفحه نمایش ترک خورده

سلامم وقتتون بخیر
با عرض سلامم، صفحه نمایش ترک خورده در عملکرد پنکه دیجیتال مشاهده کردم. خواهشمندم نتیجه را به من اطلاع دهید. خواهشمندم پیگیری لازم را انجام دهید.

واقعا از این وضعیت کلافه شدم.

تشکر",customer_support
"موضوع: استعلام قیمت پرینتر لیزری

سلام و وقت بخیر
درود بر شما، برای خرید عمده پرینتر لیزری، شرایط خدمات پس از فروش چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

منتظر پاسخ شما هستم.

با سپاس",sales_inquiry
"موضوع: موجودی لامپ هوشمند

با عرض سلام
درود بر شما، برای خرید عمده لامپ هوشمند، شرایط خدمات پس از فروش چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

در صورت امکان، لظفاً اطلاعات را به ایمیل من ارسال کنید.

سپاسگزارم",sales_inquiry
"موضوع: مشکل با پلی‌استیشن 5

با درود
لطفاً به این موضوع رسیدگی کنید: پلی‌استیشن 5 من شارژ نگه نمی‌دارد دارد.

امیدوارم بتونید سریع کمک کنید.

ممنون از توجهتون",customer_support
"موضوع: عرضه محدود! عجله کنید!

با سلام
تبریک! شما برنده یک دستگاه خودروی لاماری شدید! برای دریافت جایزه خود برای تایید هویت، اطلاعات حساب بانکی خود را در فرم زیر وارد کنید!

همین حالا اقدام کنید!

مرسی",spam
"موضوع: نیاز به کمک فوری

درود
لطفاً به این موضوع رسیدگی کنید: ساعت هوشمند ورزشی من مشکل فنی دارد دارد.

ممنون می‌شم اگه زود جواب بدید.

با آرزوی موفقیت",customer_support
"موضوع: سوال در مورد فلش مموری 64 گیگ

با عرض سلام
با سلام، لطفا قیمت فلش مموری 64 گیگ را اعلام بفرمایید؟ هزینه ارسال چقدره؟

لطفا زودتر اطلاع بدید.

با آرزوی موفقیت",sales_inquiry
"موضوع: مشکل فوری با لامپ هوشمند

با عرض سلام
سلام، لامپ هوشمند شما صفحه نمایش ترک خورده دارد. می‌تونید یه راه حل سریع بگید؟. منتظر پاسخ شما هستم.

واقعا از این وضعیت کلافه شدم.

سپاسگزارم",customer_support
"موضوع: معرفی شرکت شرکت دانش‌بنیان آینده

با عرض سلام
با سلام، ما شرکت شرکت دانش‌بنیان آینده فعال در زمینه واقعیت مجازی هستیم و مایل به همکاری استراتژیک با شما در حوزه تامین محتوای تخصصی هستیم. امیدوارم هرچه زودتر این مسئله حل شود. منتظر تماس شما هستیم.

ممنون می‌شم اگه نظرتون رو بگید.

با تشکر",partnership
"موضوع: پیشنهاد برای {پروژه}

درود
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه اپلیکیشن موبایل خدمات شهروندی را خدمتتان ارائه می‌دهیم. با همکاری یکدیگر می‌توانیم به رشد قابل توجهی دست یابیم. لطفا جهت مذاکره اعلام آمادگی فرمایید.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

سپاسگزارم",partnership
"موضوع: پیشنهاد همکاری از {نام_شرکت}

با احترام
سلامم، یه پیشنهاد همکاری برای سیستم هوشمند مدیریت ارتباط با مشتریان (CRM) داریم. آماده پاسخگویی به سوالات شما هستیم. می‌تونیم صحبت کنیم؟

با تشکر از توجه شما.

با تقدیم احترام",partnership
"موضوع: درخواست اطلاعات فروش

سلام و وقت بخیر
سلام، درباره هدفون بی‌سیم سوال داشتم، آیا مدل جدیدتر یا مشابهی هم موجود دارید؟. لطفا راهنمایی کنید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با آرزوی موفقیت",sales_inquiry
"موضوع: درخواست جلسه همکاری

با احترام
شرکت پردازشگران هوشمند به دنبال همکاری در زمینه ارائه راهکارهای پرداخت نوین است. این همکاری می‌تونه خیلی سودمند باشه.

با تشکر از توجه شما.

ممنون از توجهتون",partnership
"موضوع: همکاری در زمینه تحلیل و پردازش داده‌های مشتریان

با سلام
درود، بدینوسیله جهت همکاری تجاری در زمینه تحلیل و پردازش داده‌های مشتریان اعلام آمادگی می‌کنیم. آماده پاسخگویی به سوالات شما هستیم. آیا امکان برگزاری جلسه وجود دارد؟

مشتاق همکاری با شما هستیم.

با تشکر",partnership
"موضوع: دانلود رایگان!

با سلام
فوری! برای برنده شدن یک ساعت رولکس اصل کلیک کنید! app-download-center.org

عجله کنید، این پیشنهاد محدود است!

تشکر",spam
"موضوع: درخواست کاتالوگ مودم ADSL

درود بی‌کران
با سلام، لطفا قیمت مودم ADSL را اعلام بفرمایید؟ می‌تونم حضوری بیام ببینم؟

لطفا بگید کی موجود می‌شه.

تشکر",sales_inquiry
"موضوع: استعلام قیمت ماشین لباسشویی اتوماتیک

سلام و وقت بخیر
سلام، آیا ماشین لباسشویی اتوماتیک در حال حاضر موجود است؟ آیا امکان تست حضوری هست؟ لطفا راهنمایی کنید.

مرسی که وقت گذاشتید.

ممنونم",sales_inquiry
"موضوع: جایزه بزرگ در انتظار شماست!

با سلام
تبریک! شما برنده یک سفر به پاریس شدید! برای دریافت جایزه خود همین حالا روی لینک زیر کلیک کنید تا جایزه را از دست ندهید!

این شانس یه بار تو عمره!

با سپاس",spam
"موضوع: درخواست کاتالوگ هارد اکسترنال 2 ترابایت

با عرض سلام
با سلام، می‌تونید اطلاعات هارد اکسترنال 2 ترابایت رو برام بفرستید؟ امکان ارسال به شهر {شهر} وجود دارد؟

در صورت امکان، لطفنً اطلاعات را به ایمیل من ارسال کنید.

با احترام",sales_inquiry
"موضوع: موجودی پلی‌استیشن 5

سلام
درود، لطفا شرایط خرید پلی‌استیشن 5 رو بگید. خدمات پس از فروش.

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با تشکر",sales_inquiry
"موضوع: شکایت از ماشین ظرفشویی

با احترام
ماشین ظرفشویی جدید من باتری ضعیف دارد. آیا گارانتی شامل این مورد می‌شود؟

ممنون از توجه شما.

با تشکر",customer_support
"موضوع: درخواست بررسی ریستارت می‌شه

سلام بر شما
با احترام، من از اجاق گاز فردار استفاده می‌کنم ولی ریستارت می‌شه داره. خواهشمندم نتیجه را به من اطلاع دهید. لطفا بررسی کنید.

واقعا از این وضعیت کلافه شدم.

مرسی",customer_support
"موضوع: مشکل با ایرپاد پرو

سلام
ایرپاد پرو جدید من بیش از حد داغ می‌شود دارد. آیا نیاز به ارسال برای تعمیر دارد؟

ممنون می‌شم اگه زود جواب بدید.

ممنونم",customer_support
"موضوع: شرایط خرید جاروبرقی رباتیک

سلام و وقت بخیر
آیا جاروبرقی رباتیک موجود است؟ لطفا مشخصات فنی دقیق‌تر را ارسال کنید

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

تشکر",sales_inquiry
"موضوع: درخواست اطلاعات فروش

سلام و وقت بخیر
می‌خواهم در مورد دوربین عکاسی بیشتر بدانم. لطفا مشخصات فنی دقیق‌تر را ارسال کنید

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با آرزوی موفقیت",sales_inquiry
"موضوع: درخواست کاتالوگ گوشی موبایل مدل X

با درود
قیمت گوشی موبایل مدل X چقدر است؟ آیا نمایندگی فروش در {شهر} دارید؟

ممنون از همکاری شما.

با تقدیم احترام",sales_inquiry
"موضوع: همکاری در {نام_پروژه}

با درود
درود، بدینوسیله جهت همکاری تجاری در زمینه فروش و بازاریابی آنلاین اعلام آمادگی می‌کنیم. رزومه و سوابق کاری شرکت به پیوست ایمیل تقدیم می‌گردد. آیا امکان برگزاری جلسه وجود دارد؟

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

سپاسگزارم",partnership
"موضوع: درخواست پشتیبانی برای {مشکل}

سلام
با سلام و احترام، من اخیراً با پلی‌استیشن 5 خریداری شده دارم. یه خطای عجیب می‌ده که نمی‌فهمم چیه. لطفا راهنمایی بفرمایید.

امیدوارم بتونید سریع کمک کنید.

سپاسگزارم",customer_support
"موضوع: دانلود رایگان!

سلام وقتتون بخیر
فرصت استثنایی! گوشی سامسونگ گلکسی S24 Ultra با قیمت باورنکردنی!

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: مشکل با دوربین عکاسی

درود
سلام، متاسفانه دوربین عکاسی که خریدم ایراد در کارکرد دارد داره و روشن نمی‌شود و هیچ چراغی ندارد. لطفا کمک کنید.

واقعا از این وضعیت کلافه شدم.

تشکر",customer_support
"موضوع: ایراد در لپ‌تاپ سری Y

سلام بر شما
لپ‌تاپ سری Y جدید من نویز دارد دارد. آیا نیاز به ارسال برای تعمیر دارد؟

ممنون می‌شم اگه زود جواب بدید.

تشکر",customer_support
"موضوع: معرفی شرکت آریا پرداز پارس

سلامم و وقت بخیر
با سلامم، ما از آریا پرداز پارس هستیم و می‌خوایم در توسعه یک نرم‌افزار جدید باهاتون همکاری کنیم. واقعا ناامید شدم از این وضعیت.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

با تشکر",partnership
"موضوع: ایراد در اسپیکر بلوتوثی قابل حمل

درود
لطفاً به این موضوع رسیدگی کنید: اسپیکر بلوتوثی قابل حمل من بیش از حد داغ می‌شود دارد.

امیدوارم بتونید سریع کمک کنید.

با احترام",customer_support
"موضوع: درخواست پشتیبانی برای خیلی کند شده

سلاام وقتتون بخیر
با عرض پوزش، اخیراً ماشین لباسشویی اتوماتیک خریداری کرده‌ام ولی خیلی کند شده دارد. عملکردش به شدت کند شده است.

ممنون از توجه شما.

مرسی",customer_support
"موضوع: درخواست کاتالوگ هارد اکسترنال 2 ترابایت

سلم بر شما
درود، لطفا شرایط خرید هارد اکسترنال 2 ترابایت رو بگید. خدمات پس از فروش.

منتظر پاسخ شما هستم.

با سپاس",sales_inquiry
"موضوع: مشککل با هارد اکسترنال 2 ترابایت

سلام وقتتون بخیر
سلام، متاسفانه هارد اکسترنال 2 ترابایت که خریدم مشکل فنی دارد داره و باتری آن خیلی زود تمام می‌شود. لطفن کمک کنید.

به هر حال، امیدوارم این مشکل به زودی حل شود.

مرسی",customer_support
"موضوع: شرایط خرید لپ‌تاپ سری Y

درود
می‌خواهم در مورد لپ‌تاپ سری Y بیشتر بدانم. چه رنگ‌بندی‌هایی موجود است؟

منتظر پاسخ شما هستم.

سپاسگزارم",sales_inquiry
"موضوع: درخواست اطلاعات فروش

با درود
سلامم، درباره تلویزیون هوشمند 55 اینچ سوال داشتم، آیا مدل جدیدتر یا مشابهی هم موجود دارید؟. لطفا راهنمایی کنید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با آرزوی موفقیت",sales_inquiry
"موضوع: سوال درباره {موضوع}

با سلام
سلام، می‌خواستم در مورد لامپ هوشمند سوال کنم. زمان تقریبی تحویل کالا چقدر است؟.

مرسی که وقت گذاشتید.

با آرزوی موفقیت",sales_inquiry
"موضوع: سوال درباره هزینه نصب و راه‌اندازی

با احترام
درود، لطفاً شرایط خرید جاروبرقی رباتیک رو بگید. هزینه نصب و راه‌اندازی.

مرسی که وقت گذاشتید.

ممنونم",sales_inquiry
"موضوع: موجودی تلویزیون هوشمند 55 اینچ

با عرض سلامم
درود، لطفا شرایط خرید تلویزیون هوشمند 55 اینچ رو بگید. نحوه تحویل کالا.

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با تشکر",sales_inquiry
"موضوع: سوال درباره مدت زمان گارانتی

سلام بر شما
درود، لظفا شرایط خرید بخاری برقی رو بگید. مدت زمان گارانتی.

لظفا زودتر اطلاع بدید.

با احترام",sales_inquiry
"موضوع: درخواست پشتیبانی برای {مشکل}

با احترام
سلام، یه مشکلی با هدفون بی‌سیم دارم، یک پیام خطای عجیب نمایش می‌دهد. می‌تونید راهنمایی کنید؟

لطفا بگید چقدر طول می‌کشه.

تشکر",customer_support
"موضوع: درخواست شراکت تجاری

با عرض سلام
درود بر شما، برای همکاری در هوشمندسازی فرآیندها آماده‌ایم. آماده پاسخگویی به سوالات شما هستیم.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

با تشکر",partnership
"موضوع: مشکل فوری با دوربین مداربسته

با درود
با عرض پوزش، اخیراً دوربین مداربسته خریداری کرده‌ام ولی نرم‌افزار crash می‌کند دارد. صفحه نمایش آن خاموش می‌شود.

لطفاً در اسرع وقت پاسخ دهید.

با تشکر",customer_support
"موضوع: درخواست شراکت تجاری

سلام وقتتون بخیر
شرکت توسعه‌گران کسب و کار هوشمند به دنبال همکاری در زمینه تحلیل و پردازش داده‌های مشتریان است. ما سابقه درخشانی در پروژه‌های مشابه داریم.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

مرسی",partnership
"موضوع: فوری! شما برنده شدید!

سلام بر شما
برای دانلود ابزار طراحی گرافیک کاملا رایگان روی لینک زیر کلیک کنید! win-prize-now.com

دیگه منتظر چی هستید؟

با سپاس",spam
"موضوع: درخواست بررسی مشکل فنی دارد

سلام
با عرض سلام، مشگل فنی دارد در عملکرد هارد اکسترنال 2 ترابایت مشاهده کردم. این مشگل برای من بسیار آزاردهنده است. خواهشمندم پیگیری لازم را انجام دهید.

امیدوارم بتونید سریع کمک کنید.

با سپاس",customer_support
"موضوع: تخفیف ویژه!

درود
فروش فوق‌العاده! ساعت هوشمند اپل واچ سری 9 با ۸۰٪ واقعی تخفیف فقط تا فردا! دیگه از این بهتر نمی‌شه! اطلاعات بیشتر و خرید: [لینک]

همین حالا اقدام کنید!

تشکر",spam
"موضوع: ایراد در اسپیکر بلوتوثی قابل حمل

سلام
با احترام، من از اسپیکر بلوتوثی قابل حمل استفاده می‌کنم ولی مرتبا قطع می‌شود داره. لطفا بگید چیکار باید بکنم. لطفا بررسی کنید.

به هر حال، امیدوارم این مشگل به زودی حل شود.

مرسی",customer_support
"موضوع: درخواست جلسه همکاری

با درود
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه پروژه ملی تحلیل داده‌های سلامت را خدمتتان ارائه می‌دهیم. این همکاری می‌تونه خیلی سودمند باشه. لظفا جهت مذاکره اعلام آمادگی فرمایید.

مشتاق همکاری با شما هستیم.

با تقدیم احترام",partnership
"موضوع: شکایت از ماشین لباسشویی اتوماتیک

سلام
ماشین لباسشویی اتوماتیک جدید من باتری ضعیف دارد. آیا امکان تعویض کالا وجود دارد؟

لطفاً در اسرع وقت پاسخ دهید.

تشکر",customer_support
"موضوع: نیاز به کمک فوری

با سلام
با عرض پوزش، اخیراً یخچال ساید بای ساید خریداری کرده‌ام ولی مشکل فنی دارد دارد. روشن نمی‌شود و هیچ چراغی ندارد.

واقعا از این وضعیت کلافه شدم.

مرسی",customer_support
"موضوع: فقط امروز! {محصول_جذاب}

سلام بر شما
درآمد میلیونی در خانه! بدون نیاز به سرمایه! خرید و فروش سیگنال‌های بورس. با شماره 09123456789 تماس بگیرید

عجله کنید، این پیشنهاد محدود است!

مرسی",spam
